timestamp_unix,timestamp_iso,phase,step_label,elapsed_in_phase_s,event,total_W,soc_C,cpu_clock_MHz,throttled_flags,0V8_AON_V,0V8_AON_A,0V8_AON_W,0V8_SW_V,0V8_SW_A,0V8_SW_W,1V1_SYS_V,1V1_SYS_A,1V1_SYS_W,1V8_SYS_V,1V8_SYS_A,1V8_SYS_W,3V3_ADC_V,3V3_ADC_A,3V3_ADC_W,3V3_DAC_V,3V3_DAC_A,3V3_DAC_W,3V3_SYS_V,3V3_SYS_A,3V3_SYS_W,3V7_WL_SW_V,3V7_WL_SW_A,3V7_WL_SW_W,BATT_V,BATT_A,BATT_W,DDR_VDD2_V,DDR_VDD2_A,DDR_VDD2_W,DDR_VDDQ_V,DDR_VDDQ_A,DDR_VDDQ_W,EXT5V_V,EXT5V_A,EXT5V_W,HDMI_V,HDMI_A,HDMI_W,VDD_CORE_V,VDD_CORE_A,VDD_CORE_W
1778782647.069,2026-05-14T20:17:27.068,idle,,9.057,,4.3847,49.40,2400.0,0,0.8000,0.002320,0.0019,0.7989,0.404035,0.3228,1.1044,0.247886,0.2738,1.7988,0.299611,0.5389,3.3123,0.000122,0.0004,3.3141,0.000000,0.0000,3.3295,0.168836,0.5621,3.7415,0.000976,0.0037,0.0000,,,1.1062,0.369878,0.4092,0.6044,0.011765,0.0071,5.0853,,,5.1134,0.011600,0.0593,0.8727,2.527190,2.2056
1778782647.308,2026-05-14T20:17:27.307,idle,,9.296,,2.5298,47.70,2400.0,0,0.7997,0.002381,0.0019,0.8011,0.306442,0.2455,1.1070,0.249838,0.2766,1.8007,0.275212,0.4956,3.3150,0.000061,0.0002,3.3150,0.000000,0.0000,3.3277,0.165908,0.5521,3.7406,0.000000,0.0000,0.0000,,,1.1073,0.160052,0.1772,0.5989,0.007843,0.0047,5.0719,,,5.1134,0.011722,0.0599,0.8717,0.821560,0.7161
1778782647.546,2026-05-14T20:17:27.545,idle,,9.534,,2.2851,46.60,2400.0,0,0.8000,0.002564,0.0021,0.8007,0.304490,0.2438,1.1044,0.248862,0.2748,1.8002,0.250814,0.4515,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3416,0.164932,0.5511,3.7267,0.000000,0.0000,0.0000,,,1.1062,0.038061,0.0421,0.5993,0.002451,0.0015,5.1067,,,5.0706,0.011111,0.0563,0.8719,0.759050,0.6618
1778782647.788,2026-05-14T20:17:27.788,idle,,9.776,,4.0529,48.30,2400.0,0,0.8006,0.002381,0.0019,0.7971,0.400131,0.3189,1.1037,0.248862,0.2747,1.8056,0.274236,0.4952,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3110,0.169812,0.5622,3.7378,0.000000,0.0000,0.0000,,,1.1029,0.227392,0.2508,0.6018,0.023039,0.0139,5.1081,,,5.1242,0.010989,0.0563,0.8719,2.384310,2.0790
1778782648.028,2026-05-14T20:17:28.027,idle,,10.016,,2.3337,48.30,2400.0,0,0.7997,0.002137,0.0017,0.8004,0.303514,0.2429,1.1048,0.278140,0.3073,1.8095,0.257646,0.4662,3.3132,0.000000,0.0000,3.3159,0.000000,0.0000,3.3119,0.162980,0.5398,3.7304,0.000976,0.0036,0.0000,,,1.1029,0.045869,0.0506,0.6000,0.000980,0.0006,5.1121,,,5.1134,0.011477,0.0587,0.8725,0.759050,0.6623
1778782648.267,2026-05-14T20:17:28.267,idle,,10.255,,2.5010,46.60,2400.0,0,0.8000,0.002442,0.0020,0.8007,0.311322,0.2493,1.1062,0.246910,0.2731,1.8252,0.272284,0.4970,3.3187,0.000000,0.0000,3.3141,0.000000,0.0000,3.3295,0.163956,0.5459,3.7276,0.000000,0.0000,0.0000,,,1.1059,0.185427,0.2051,0.6029,0.015196,0.0092,5.0491,,,5.0974,0.011233,0.0573,0.8725,0.759050,0.6623
1778782648.507,2026-05-14T20:17:28.507,idle,,10.496,,3.0576,47.70,2400.0,0,0.8003,0.002259,0.0018,0.8000,0.339624,0.2717,1.1062,0.256670,0.2839,1.8007,0.256670,0.4622,3.3114,0.000000,0.0000,3.3123,0.000000,0.0000,3.3128,0.165908,0.5496,3.7276,0.000976,0.0036,0.0000,,,1.1015,0.040989,0.0451,0.6029,0.001471,0.0009,5.1067,,,5.1188,0.011722,0.0600,0.8722,1.580610,1.3786
1778782648.748,2026-05-14T20:17:28.748,idle,,10.736,,2.2994,46.60,2400.0,0,0.8003,0.002564,0.0021,0.8015,0.303514,0.2433,1.1070,0.248862,0.2755,1.8002,0.255694,0.4603,3.3141,0.000000,0.0000,3.3168,0.000000,0.0000,3.3137,0.163956,0.5433,3.7397,0.000000,0.0000,0.0000,,,1.1088,0.040989,0.0454,0.6007,0.001471,0.0009,5.0866,,,5.0880,0.011600,0.0590,0.8719,0.767980,0.6696
1778782649.091,2026-05-14T20:17:29.090,idle,,11.079,,3.1082,47.70,2400.0,0,0.8003,0.002442,0.0020,0.8015,0.355239,0.2847,1.1059,0.280092,0.3097,1.8051,0.250814,0.4528,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3128,0.164932,0.5464,3.7258,0.000976,0.0036,0.0000,,,1.1040,0.066363,0.0733,0.6011,0.001471,0.0009,5.1067,,,5.1134,0.011111,0.0568,0.8768,1.571680,1.3780
1778782649.334,2026-05-14T20:17:29.334,idle,,11.322,,2.2795,48.80,2400.0,0,0.8003,0.002381,0.0019,0.8004,0.304490,0.2437,1.1059,0.249838,0.2763,1.8056,0.252766,0.4564,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3082,0.164932,0.5456,3.7397,0.000000,0.0000,0.0000,,,1.1136,0.039037,0.0435,0.6022,0.002451,0.0015,5.0987,,,5.1121,0.010989,0.0562,0.8725,0.750120,0.6545
1778782649.572,2026-05-14T20:17:29.572,idle,,11.561,,2.3072,47.70,2400.0,0,0.7997,0.002381,0.0019,0.8000,0.305466,0.2444,1.1044,0.247886,0.2738,1.8212,0.252766,0.4603,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3119,0.163956,0.5430,3.7202,0.000000,0.0000,0.0000,,,1.1253,0.040989,0.0461,0.5982,0.002451,0.0015,5.1067,,,5.1242,0.011477,0.0588,0.8719,0.776910,0.6774
1778782649.811,2026-05-14T20:17:29.811,idle,,11.799,,2.2951,47.70,2400.0,0,0.7997,0.002686,0.0021,0.8011,0.308394,0.2471,1.1073,0.248862,0.2756,1.8002,0.258622,0.4656,3.3141,0.000000,0.0000,3.3168,0.000000,0.0000,3.3119,0.162980,0.5398,3.7146,0.000000,0.0000,0.0000,,,1.1033,0.038061,0.0420,0.5993,0.001471,0.0009,5.1014,,,5.1094,0.011722,0.0599,0.8725,0.759050,0.6623
1778782650.049,2026-05-14T20:17:30.049,idle,,12.037,,2.2899,47.70,2400.0,0,0.7994,0.002442,0.0020,0.8007,0.301562,0.2415,1.1073,0.247886,0.2745,1.8007,0.258622,0.4657,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3193,0.162980,0.5410,3.7258,0.000000,0.0000,0.0000,,,1.1015,0.040013,0.0441,0.5989,0.000490,0.0003,5.1041,,,5.0920,0.011600,0.0591,0.8719,0.759050,0.6618
1778782650.290,2026-05-14T20:17:30.290,idle,,12.278,,2.2859,47.20,1700.0,0,0.7991,0.002442,0.0020,0.7989,0.303514,0.2425,1.1044,0.278140,0.3072,1.8168,0.258622,0.4699,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3342,0.166884,0.5564,3.7397,0.000000,0.0000,0.0000,,,1.1062,0.042941,0.0475,0.6007,0.001961,0.0012,5.1027,,,5.1148,0.011722,0.0600,0.8717,0.687610,0.5994
1778782650.530,2026-05-14T20:17:30.529,idle,,12.518,,2.2463,47.20,1600.0,0,0.8006,0.002381,0.0019,0.8026,0.300586,0.2412,1.1048,0.247886,0.2739,1.8056,0.252766,0.4564,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3165,0.170788,0.5664,3.7267,0.000000,0.0000,0.0000,,,1.1106,0.042941,0.0477,0.5989,0.000490,0.0003,5.0974,,,5.1014,0.011477,0.0586,0.8725,0.687610,0.5999
1778782650.770,2026-05-14T20:17:30.770,idle,,12.758,,2.2682,47.70,1800.0,0,0.7994,0.002320,0.0019,0.8004,0.305466,0.2445,1.1048,0.262525,0.2900,1.8066,0.253742,0.4584,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.166884,0.5522,3.7183,0.000000,0.0000,0.0000,,,1.1092,0.043917,0.0487,0.6033,0.001961,0.0012,5.0987,,,5.1067,0.010989,0.0561,0.8719,0.705470,0.6151
1778782651.010,2026-05-14T20:17:31.009,idle,,12.998,,2.2432,47.20,1700.0,0,0.7997,0.002381,0.0019,0.8011,0.305466,0.2447,1.1077,0.249838,0.2767,1.8168,0.253742,0.4610,3.3141,0.000000,0.0000,3.3168,0.000000,0.0000,3.3295,0.166884,0.5556,3.7267,0.000000,0.0000,0.0000,,,1.1073,0.040013,0.0443,0.6037,0.000980,0.0006,5.1000,,,5.1148,0.011477,0.0587,0.8719,0.687610,0.5996
1778782651.249,2026-05-14T20:17:31.249,idle,,13.237,,2.0150,46.60,1500.0,0,0.7991,0.002381,0.0019,0.8015,0.306442,0.2456,1.1062,0.247886,0.2742,1.8051,0.248862,0.4492,3.3123,0.000000,0.0000,3.3132,0.000000,0.0000,3.3091,0.166884,0.5522,3.7341,0.000000,0.0000,0.0000,,,1.1136,0.046845,0.0522,0.6037,0.000000,0.0000,5.0893,,,5.1134,0.011111,0.0568,0.7521,0.509010,0.3828
1778782651.494,2026-05-14T20:17:31.493,idle,,13.482,,3.0992,46.60,1600.0,0,0.8000,0.002381,0.0019,0.7996,0.356214,0.2848,1.1059,0.247886,0.2741,1.7968,0.253742,0.4559,3.3132,0.000000,0.0000,3.3168,0.000000,0.0000,3.3332,0.167860,0.5595,3.7267,0.000000,0.0000,0.0000,,,1.1059,0.036109,0.0399,0.6037,0.000000,0.0000,5.0974,,,5.1067,0.011355,0.0580,0.8719,1.634190,1.4249
1778782651.734,2026-05-14T20:17:31.734,idle,,13.723,,2.3707,47.70,1700.0,0,0.8000,0.002259,0.0018,0.8000,0.302538,0.2420,1.1048,0.249838,0.2760,1.8002,0.263501,0.4744,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3407,0.162980,0.5445,3.7267,0.000000,0.0000,0.0000,,,1.1073,0.147365,0.1632,0.5993,0.009804,0.0059,5.1081,,,5.1188,0.010867,0.0556,0.8719,0.696540,0.6073
1778782651.979,2026-05-14T20:17:31.979,idle,,13.967,,2.2025,46.60,1600.0,0,0.8003,0.002381,0.0019,0.8000,0.305466,0.2444,1.1040,0.247886,0.2737,1.8007,0.249838,0.4499,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3072,0.162980,0.5390,3.7415,0.000000,0.0000,0.0000,,,1.1059,0.037085,0.0410,0.6007,0.001961,0.0012,5.0974,,,5.1108,0.011722,0.0599,0.8717,0.678680,0.5916
1778782652.220,2026-05-14T20:17:32.220,idle,,14.208,,2.9539,47.20,2400.0,0,0.8006,0.002381,0.0019,0.7996,0.350359,0.2802,1.1040,0.246910,0.2726,1.8051,0.257646,0.4651,3.3123,0.000000,0.0000,3.3132,0.000000,0.0000,3.3072,0.166884,0.5519,3.7258,0.001952,0.0073,0.0000,,,1.1084,0.090761,0.1006,0.6004,0.005882,0.0035,5.0987,,,5.1121,0.012088,0.0618,0.8059,1.500240,1.2090
1778782652.468,2026-05-14T20:17:32.467,idle,,14.456,,4.3374,48.30,2400.0,0,0.7997,0.002320,0.0019,0.7967,0.394276,0.3141,1.1059,0.247886,0.2741,1.8066,0.278140,0.5025,3.3104,0.000000,0.0000,3.3141,0.000000,0.0000,3.3277,0.163956,0.5456,3.7397,0.000976,0.0036,0.0000,,,1.1015,0.227392,0.2505,0.6037,0.021079,0.0127,5.0746,,,5.0974,0.011722,0.0597,0.8711,2.723650,2.3727
1778782652.709,2026-05-14T20:17:32.708,idle,,14.697,,3.2662,48.30,2400.0,0,0.8003,0.002259,0.0018,0.8007,0.316201,0.2532,1.1059,0.249838,0.2763,1.8032,0.261549,0.4716,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3137,0.163956,0.5433,3.7378,0.000976,0.0036,0.0000,,,1.1136,0.067339,0.0750,0.6004,0.001961,0.0012,5.1054,,,5.1027,0.011477,0.0586,0.8725,1.812790,1.5816
1778782652.948,2026-05-14T20:17:32.948,idle,,14.936,,4.0831,47.70,2400.0,0,0.8003,0.002198,0.0018,0.8018,0.308394,0.2473,1.1077,0.246910,0.2735,1.8168,0.257646,0.4681,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3147,0.175667,0.5823,3.7276,0.000976,0.0036,0.0000,,,1.1055,0.082954,0.0917,0.6037,0.003431,0.0021,5.0799,,,5.1067,0.011722,0.0599,0.8725,2.696860,2.3530
1778782653.187,2026-05-14T20:17:33.186,idle,,15.175,,3.3736,48.80,2400.0,0,0.7997,0.002442,0.0020,0.8000,0.305466,0.2444,1.1048,0.248862,0.2749,1.8149,0.258622,0.4694,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.164932,0.5458,3.7415,0.000000,0.0000,0.0000,,,1.1040,0.048796,0.0539,0.6000,0.001471,0.0009,5.0920,,,5.1027,0.011966,0.0611,0.8722,1.973530,1.7213
1778782653.427,2026-05-14T20:17:33.427,idle,,15.416,,3.4146,48.80,2400.0,0,0.8003,0.002442,0.0020,0.8029,0.525050,0.4216,1.1077,0.247886,0.2746,1.8002,0.258622,0.4656,3.3141,0.000000,0.0000,3.3132,0.000000,0.0000,3.3091,0.165908,0.5490,3.7183,0.000000,0.0000,0.0000,,,1.1099,0.088810,0.0986,0.6007,0.002941,0.0018,5.0759,,,5.1094,0.011722,0.0599,0.8719,1.768140,1.5417
1778782653.666,2026-05-14T20:17:33.666,idle,,15.654,,3.5740,48.80,2400.0,0,0.7997,0.002381,0.0019,0.7996,0.371829,0.2973,1.1073,0.247886,0.2745,1.8007,0.271309,0.4886,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.161028,0.5329,3.7415,0.000000,0.0000,0.0000,,,1.1040,0.171764,0.1896,0.6022,0.014216,0.0086,5.0987,,,5.1067,0.011722,0.0599,0.8719,1.973530,1.7208
1778782653.906,2026-05-14T20:17:33.905,idle,,15.894,,3.2143,47.70,2400.0,0,0.8003,0.002259,0.0018,0.8015,0.308394,0.2472,1.1073,0.245934,0.2723,1.8090,0.260573,0.4714,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3026,0.166884,0.5512,3.7415,0.000976,0.0037,0.0000,,,1.1084,0.083930,0.0930,0.6007,0.000980,0.0006,5.1081,,,5.1255,0.012210,0.0626,0.8719,1.732420,1.5106
1778782654.248,2026-05-14T20:17:34.248,idle,,16.236,,3.0956,47.70,2400.0,0,0.8006,0.002381,0.0019,0.8022,0.305466,0.2450,1.1059,0.249838,0.2763,1.8159,0.252766,0.4590,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3063,0.165908,0.5485,3.7397,0.000000,0.0000,0.0000,,,1.1088,0.041965,0.0465,0.5985,0.000980,0.0006,5.1027,,,5.1108,0.011966,0.0612,0.8722,1.669910,1.4565
1778782654.487,2026-05-14T20:17:34.486,idle,,16.475,,3.5079,48.30,2400.0,0,0.7994,0.002320,0.0019,0.7996,0.340600,0.2724,1.1051,0.247886,0.2739,1.8056,0.253742,0.4582,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.162004,0.5358,3.7183,0.000976,0.0036,0.0000,,,1.1066,0.040013,0.0443,0.6033,0.002451,0.0015,5.1027,,,5.1108,0.010745,0.0549,0.8722,2.134270,1.8615
1778782654.728,2026-05-14T20:17:34.728,idle,,16.716,,2.3126,47.20,2400.0,0,0.8003,0.002259,0.0018,0.8007,0.304490,0.2438,1.1051,0.248862,0.2750,1.8056,0.256670,0.4634,3.3141,0.000122,0.0004,3.3141,0.000000,0.0000,3.3193,0.165908,0.5507,3.7183,0.001952,0.0073,0.0000,,,1.1062,0.046845,0.0518,0.6022,0.002941,0.0018,5.0907,,,5.1121,0.010745,0.0549,0.8717,0.759050,0.6616
1778782655.067,2026-05-14T20:17:35.067,idle,,17.055,,2.3353,48.30,2400.0,0,0.8000,0.002381,0.0019,0.8022,0.338648,0.2717,1.1033,0.248862,0.2746,1.8007,0.256670,0.4622,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3091,0.167860,0.5555,3.7267,0.000000,0.0000,0.0000,,,1.1136,0.041965,0.0467,0.6051,0.001471,0.0009,5.1000,,,5.1081,0.011722,0.0599,0.8722,0.759050,0.6621
1778782655.305,2026-05-14T20:17:35.305,idle,,17.293,,2.3240,47.70,2400.0,0,0.7997,0.002320,0.0019,0.8004,0.301562,0.2414,1.1055,0.247886,0.2740,1.8066,0.256670,0.4637,3.3141,0.000000,0.0000,3.3187,0.000000,0.0000,3.3100,0.166884,0.5524,3.7415,0.002928,0.0110,0.0000,,,1.1044,0.039037,0.0431,0.6007,0.001961,0.0012,5.1067,,,5.1255,0.011355,0.0582,0.8717,0.776910,0.6772
1778782655.544,2026-05-14T20:17:35.543,idle,,17.532,,2.3102,46.60,2400.0,0,0.8006,0.002381,0.0019,0.8018,0.302538,0.2426,1.1048,0.247886,0.2739,1.8168,0.252766,0.4592,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3026,0.166884,0.5512,3.7183,0.000000,0.0000,0.0000,,,1.1081,0.039037,0.0433,0.6037,0.001471,0.0009,5.1027,,,5.1134,0.011722,0.0599,0.8719,0.776910,0.6774
1778782655.782,2026-05-14T20:17:35.781,idle,,17.770,,2.3284,47.20,2400.0,0,0.8000,0.002381,0.0019,0.8029,0.303514,0.2437,1.1048,0.279116,0.3084,1.8139,0.251790,0.4567,3.3114,0.000000,0.0000,3.3159,0.000000,0.0000,3.3267,0.166884,0.5552,3.7193,0.000976,0.0036,0.0000,,,1.1121,0.039037,0.0434,0.6037,0.001471,0.0009,5.1027,,,5.0987,0.011477,0.0585,0.8746,0.750120,0.6561
1778782656.020,2026-05-14T20:17:36.020,idle,,18.008,,2.2764,47.70,2400.0,0,0.7991,0.002381,0.0019,0.8011,0.303514,0.2431,1.1040,0.247886,0.2737,1.8032,0.254718,0.4593,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3128,0.163956,0.5432,3.7267,0.000976,0.0036,0.0000,,,1.1070,0.039037,0.0432,0.5993,0.000000,0.0000,5.0947,,,5.1134,0.010745,0.0549,0.8711,0.750120,0.6535
1778782656.362,2026-05-14T20:17:36.362,idle,,18.350,,2.3313,47.20,2400.0,0,0.7997,0.002381,0.0019,0.8011,0.300586,0.2408,1.1037,0.247886,0.2736,1.8212,0.258622,0.4710,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3119,0.162980,0.5398,3.7415,0.000000,0.0000,0.0000,,,1.1059,0.060508,0.0669,0.6007,0.002451,0.0015,5.0759,,,5.1094,0.011477,0.0586,0.8717,0.776910,0.6772
1778782656.605,2026-05-14T20:17:36.604,idle,,18.593,,2.2991,47.70,2400.0,0,0.8000,0.002442,0.0020,0.8007,0.305466,0.2446,1.1048,0.247886,0.2739,1.8002,0.251790,0.4533,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3277,0.165908,0.5521,3.7239,0.000000,0.0000,0.0000,,,1.1081,0.050748,0.0562,0.5982,0.000000,0.0000,5.1014,,,5.1188,0.010745,0.0550,0.8722,0.759050,0.6621
1778782656.843,2026-05-14T20:17:36.842,idle,,18.831,,3.3688,46.10,2400.0,0,0.7997,0.002442,0.0020,0.8004,0.302538,0.2421,1.1070,0.279116,0.3090,1.8007,0.255694,0.4604,3.3159,0.000244,0.0008,3.3141,0.000000,0.0000,3.3072,0.164932,0.5455,3.7267,0.000000,0.0000,0.0000,,,1.1106,0.044893,0.0499,0.6018,0.001961,0.0012,5.0786,,,5.1148,0.010623,0.0543,0.8711,1.955670,1.7037
1778782657.083,2026-05-14T20:17:37.082,idle,,19.071,,2.3933,47.70,2400.0,0,0.8000,0.002381,0.0019,0.8007,0.306442,0.2454,1.1048,0.341575,0.3774,1.8002,0.255694,0.4603,3.3132,0.000000,0.0000,3.3132,0.000000,0.0000,3.3091,0.160052,0.5296,3.7415,0.000000,0.0000,0.0000,,,1.1029,0.040013,0.0441,0.6007,0.000490,0.0003,5.1027,,,5.1014,0.011111,0.0567,0.8722,0.776910,0.6776
1778782657.321,2026-05-14T20:17:37.321,idle,,19.309,,2.0729,46.60,1800.0,0,0.7991,0.002320,0.0019,0.8015,0.302538,0.2425,1.1051,0.248862,0.2750,1.8056,0.251790,0.4546,3.3141,0.000000,0.0000,3.3150,0.000000,0.0000,3.3574,0.162980,0.5472,3.7415,0.000000,0.0000,0.0000,,,1.1139,0.041965,0.0467,0.6007,0.000000,0.0000,5.1014,,,5.1121,0.011722,0.0599,0.7911,0.562590,0.4451
1778782657.564,2026-05-14T20:17:37.563,idle,,19.552,,2.5788,47.20,1500.0,0,0.8003,0.002381,0.0019,0.7996,0.315225,0.2521,1.1044,0.246910,0.2727,1.8056,0.251790,0.4546,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3277,0.166884,0.5553,3.7267,0.000976,0.0036,0.0000,,,1.1044,0.071243,0.0787,0.6007,0.003431,0.0021,5.1134,,,5.1134,0.011477,0.0587,0.7513,1.196620,0.8991
1778782657.909,2026-05-14T20:17:37.909,idle,,19.897,,2.0502,46.10,1500.0,0,0.7997,0.002320,0.0019,0.7996,0.302538,0.2419,1.1048,0.280092,0.3094,1.8212,0.252766,0.4603,3.3132,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.165908,0.5487,3.7230,0.000000,0.0000,0.0000,,,1.1253,0.040013,0.0450,0.6037,0.000000,0.0000,5.1134,,,5.1255,0.011722,0.0601,0.7521,0.509010,0.3828
1778782658.153,2026-05-14T20:17:38.152,idle,,20.141,,2.0714,46.60,1500.0,0,0.8003,0.002137,0.0017,0.8015,0.301562,0.2417,1.1070,0.248862,0.2755,1.8007,0.247886,0.4464,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3119,0.189330,0.6270,3.7406,0.000000,0.0000,0.0000,,,1.1044,0.038061,0.0420,0.6015,0.000980,0.0006,5.1014,,,5.1108,0.010623,0.0543,0.7508,0.509010,0.3822
1778782658.392,2026-05-14T20:17:38.392,idle,,20.380,,1.9957,46.60,1500.0,0,0.8006,0.002259,0.0018,0.8011,0.306442,0.2455,1.1044,0.246910,0.2727,1.8002,0.249838,0.4498,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3026,0.163956,0.5415,3.7267,0.000000,0.0000,0.0000,,,1.1059,0.040013,0.0442,0.6037,0.000490,0.0003,5.1027,,,5.1081,0.011233,0.0574,0.7516,0.509010,0.3826
1778782658.632,2026-05-14T20:17:38.632,idle,,20.620,,1.9983,46.10,1500.0,0,0.7991,0.002320,0.0019,0.8015,0.302538,0.2425,1.1037,0.245934,0.2714,1.8061,0.245934,0.4442,3.3141,0.000000,0.0000,3.3168,0.000000,0.0000,3.3258,0.165908,0.5518,3.7415,0.000000,0.0000,0.0000,,,1.1044,0.040989,0.0453,0.6037,0.001961,0.0012,5.0960,,,5.1067,0.011355,0.0580,0.7508,0.509010,0.3822
1778782658.973,2026-05-14T20:17:38.972,idle,,20.961,,2.2426,46.60,1500.0,0,0.8003,0.002381,0.0019,0.7996,0.303514,0.2427,1.1051,0.247886,0.2739,1.8051,0.288875,0.5215,3.3141,0.000000,0.0000,3.3141,0.000000,0.0000,3.3072,0.167860,0.5552,3.7183,0.000000,0.0000,0.0000,,,1.1103,0.185427,0.2059,0.6037,0.001471,0.0009,5.0933,,,5.1121,0.011477,0.0587,0.7505,0.509010,0.3820
1778782659.320,2026-05-14T20:17:39.319,idle,,21.308,,3.1697,47.70,2400.0,0,0.7991,0.002320,0.0019,0.8000,0.309370,0.2475,1.1048,0.249838,0.2760,1.8066,0.256670,0.4637,3.3150,0.000000,0.0000,3.3141,0.000000,0.0000,3.3258,0.162980,0.5420,3.7285,0.000976,0.0036,0.0000,,,1.1059,0.079050,0.0874,0.6037,0.004412,0.0027,5.1027,,,5.1054,0.011111,0.0567,0.8725,1.705630,1.4881
1778782659.559,2026-05-14T20:17:39.558,idle,,21.547,,3.2231,47.20,2400.0,0,0.7997,0.002381,0.0019,0.8007,0.401107,0.3212,1.1044,0.248862,0.2748,1.8149,0.276188,0.5013,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3110,0.171764,0.5687,3.7183,0.000000,0.0000,0.0000,,,1.1084,0.223488,0.2477,0.6004,0.014706,0.0088,5.0920,,,5.1067,0.011722,0.0599,0.8725,1.419870,1.2388
1778782659.898,2026-05-14T20:17:39.898,idle,,21.886,,3.2839,47.70,2400.0,0,0.7997,0.002381,0.0019,0.7996,0.307418,0.2458,1.1048,0.248862,0.2749,1.8188,0.257646,0.4686,3.3150,0.000000,0.0000,3.3132,0.000000,0.0000,3.3026,0.165908,0.5479,3.7415,0.000000,0.0000,0.0000,,,1.1088,0.074171,0.0822,0.6007,0.002451,0.0015,5.0706,,,5.0692,0.011233,0.0569,0.8719,1.839580,1.6040
1778782660.142,2026-05-14T20:17:40.142,idle,,22.130,,3.3741,47.20,2400.0,0,0.8000,0.002442,0.0020,0.8000,0.307418,0.2459,1.1062,0.247886,0.2742,1.8056,0.257646,0.4652,3.3123,0.000000,0.0000,3.3150,0.000000,0.0000,3.3091,0.173715,0.5748,3.7397,0.000000,0.0000,0.0000,,,1.1099,0.065387,0.0726,0.6037,0.001471,0.0009,5.0920,,,5.0933,0.011111,0.0566,0.8719,1.928880,1.6819
1778782660.381,2026-05-14T20:17:40.381,idle,,22.369,,3.2061,48.30,2400.0,0,0.7997,0.002381,0.0019,0.8015,0.311322,0.2495,1.1070,0.246910,0.2733,1.8007,0.258622,0.4657,3.3150,0.000000,0.0000,3.3150,0.000000,0.0000,3.3137,0.161028,0.5336,3.7378,0.000976,0.0036,0.0000,,,1.1136,0.087834,0.0978,0.6033,0.002451,0.0015,5.0612,,,5.1067,0.011722,0.0599,0.8725,1.741350,1.5193
1778782660.620,2026-05-14T20:17:40.619,idle,,22.608,,3.5724,48.30,2400.0,0,0.8006,0.002381,0.0019,0.7996,0.312298,0.2497,1.1059,0.249838,0.2763,1.8032,0.289851,0.5227,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3063,0.162980,0.5389,3.7267,0.001952,0.0073,0.0000,,,1.1015,0.322057,0.3547,0.6000,0.010294,0.0062,5.0826,,,5.1148,0.011233,0.0575,0.8719,1.786000,1.5573
1778782660.861,2026-05-14T20:17:40.861,idle,,22.849,,3.2400,48.80,2400.0,0,0.7997,0.002381,0.0019,0.7996,0.319129,0.2552,1.1022,0.247886,0.2732,1.8066,0.264477,0.4778,3.3132,0.000000,0.0000,3.3150,0.000000,0.0000,3.3072,0.163956,0.5422,3.7267,0.002928,0.0109,0.0000,,,1.1048,0.109304,0.1208,0.6007,0.004412,0.0027,5.1000,,,5.1081,0.011722,0.0599,0.8722,1.714560,1.4955
1778782661.100,2026-05-14T20:17:41.100,idle,,23.088,,3.2124,47.70,2400.0,0,0.8006,0.002137,0.0017,0.8015,0.311322,0.2495,1.1070,0.246910,0.2733,1.8168,0.259597,0.4716,3.3123,0.000000,0.0000,3.3141,0.000000,0.0000,3.3258,0.165908,0.5518,3.7406,0.000000,0.0000,0.0000,,,1.1099,0.084906,0.0942,0.6040,0.003431,0.0021,5.0974,,,5.1067,0.011355,0.0580,0.8717,1.732420,1.5101
